0.000000000, 0.000000 
0.000000002, 0.000000 
0.000000004, 0.000000 
0.000000006, 0.000000 
0.000000008, 0.000000 
0.000000010, 0.000000 
0.000000012, 0.000001 
0.000000014, 0.000001 
0.000000016, 0.000001 
0.000000018, 0.000002 
0.000000020, 0.000003 
0.000000022, 0.000005 
0.000000024, 0.000007 
0.000000026, 0.000010 
0.000000028, 0.000015 
0.000000032, 0.000032 
0.000000034, 0.000045 
0.000000036, 0.000064 
0.000000038, 0.000091 
0.000000040, 0.000127 
0.000000042, 0.000177 
0.000000044, 0.000244 
0.000000046, 0.000335 
0.000000048, 0.000456 
0.000000050, 0.000616 
0.000000052, 0.000827 
0.000000054, 0.001102 
0.000000056, 0.001458 
0.000000058, 0.001915 
0.000000062, 0.003234 
0.000000064, 0.004156 
0.000000066, 0.005302 
0.000000068, 0.006714 
0.000000070, 0.008439 
0.000000072, 0.010528 
0.000000074, 0.013036 
0.000000076, 0.016018 
0.000000078, 0.019531 
0.000000080, 0.023631 
0.000000082, 0.028370 
0.000000084, 0.033790 
0.000000086, 0.039925 
0.000000088, 0.046795 
0.000000090, 0.054401 
0.000000092, 1.499200 
0.000000094, 1.499200 
0.000000096, 1.499200 
0.000000098, 1.499200 
0.000000100, 1.499200 
0.000000102, 1.499200 
0.000000104, 1.499200 
0.000000106, 1.499200 
0.000000108, 1.499200 
0.000000110, 1.499200 
0.000000112, 1.499200 
0.000000114, 1.499200 
0.000000116, 1.499200 
0.000000118, 1.499200 
0.000000124, 1.499200 
0.000000128, 2.968600 
0.000000130, 5.289200 
0.000000132, 10.036000 
0.000000134, 19.746000 
0.000000136, 39.603000 
0.000000138, 80.190000 
0.000000140, 163.070000 
0.000000142, 332.010000 
0.000000144, 675.020000 
0.000000146, 1365.900000 
0.000000148, 2735.100000 
0.000000150, 5359.900000 
0.000000152, 10062.000000 
0.000000154, 17397.000000 
0.000000156, 25934.000000 
0.000000158, 30479.000000 
0.000000160, 28922.000000 
0.000000162, 26059.000000 
0.000000164, 22768.000000 
0.000000166, 19499.000000 
0.000000168, 16470.000000 
0.000000170, 13768.000000 
0.000000172, 11418.000000 
0.000000174, 9406.900000 
0.000000176, 7707.600000 
0.000000178, 5463.600000 
0.000000180, 5987.700000 
0.000000182, 6434.300000 
0.000000184, 6792.900000 
0.000000186, 7056.500000 
0.000000188, 7222.000000 
0.000000190, 7289.400000 
0.000000192, 7262.300000 
0.000000194, 7146.700000 
0.000000196, 6951.000000 
0.000000198, 6685.300000 
0.000000200, 6360.900000 
0.000000202, 5989.800000 
0.000000204, 5584.000000 
0.000000206, 5155.200000 
0.000000208, 4714.300000 
0.000000210, 4271.400000 
0.000000212, 3835.300000 
0.000000214, 3413.200000 
0.000000216, 3011.300000 
0.000000218, 2634.000000 
0.000000220, 2284.700000 
0.000000222, 1965.400000 
0.000000224, 1676.900000 
0.000000226, 1419.200000 
0.000000228, 1191.600000 
0.000000230, 992.570000 
0.000000232, 820.360000 
0.000000234, 672.800000 
0.000000236, 547.550000 
0.000000238, 442.240000 
0.000000246, 174.570000 
0.000000248, 135.830000 
0.000000250, 104.920000 
0.000000256, 46.286000 
0.000000258, 34.732000 
0.000000260, 25.876000 
0.000000262, 19.142000 
0.000000264, 14.060000 
0.000000266, 10.254000 
0.000000268, 7.426100 
0.000000270, 5.340300 
0.000000272, 3.813600 
0.000000274, 2.704400 
0.000000276, 1.904500 
0.000000278, 1.331900 
0.000000280, 0.925010 
0.000000282, 0.638010 
0.000000284, 0.437030 
0.000000286, 0.297310 
0.000000288, 0.200870 
0.000000290, 0.134790 
0.000000292, 0.089832 
0.000000294, 0.059462 
0.000000296, 0.039091 
0.000000298, 0.025525 
0.000000300, 0.016554 
0.000000302, 0.010664 
0.000000304, 0.006823 
0.000000306, 0.004336 
0.000000308, 0.002737 
0.000000310, 0.001716 
0.000000312, 0.001069 
0.000000314, 0.000661 
0.000000316, 0.000406 
0.000000318, 0.000248 
0.000000320, 0.000150 
0.000000322, 0.000091 
0.000000324, 0.000054 
0.000000326, 0.000032 
0.000000328, 0.000019 
0.000000330, 0.000011 
0.000000332, 0.000006 
0.000000334, 0.000004 
0.000000336, 0.000002 
0.000000338, 0.000001 
0.000000340, 0.000001 
0.000000342, 0.000000 
0.000000344, 0.000000 
0.000000346, 0.000000 
0.000000348, 0.000000 
0.000000350, 0.000000 
0.000000352, 0.000000 
0.000000354, 0.000000 
0.000000356, 0.000000 
0.000000358, 0.000000 
0.000000360, 0.000000 
0.000000362, 0.000000 
0.000000364, 0.000000 
0.000000366, 0.000000 
0.000000368, 0.000000 
0.000000370, 0.000000 
0.000000372, 0.000000 
0.000000374, 0.000000 
0.000000376, 0.000000 
0.000000378, 0.000000 
0.000000380, 0.000000 
0.000000382, 0.000000 
0.000000384, 0.000000 
0.000000386, 0.000000 
0.000000388, 0.000000 
0.000000390, 0.000000 
0.000000392, 0.000000 
0.000000394, 0.000000 
0.000000396, 0.000000 
0.000000398, 0.000000 
0.000000400, 0.000000 
0.000000401, 0.000000 
0.001000000, 0.000000 
0.001000002, 0.000000 
0.001000004, 0.000000 
0.001000006, 0.000000 
0.001000008, 0.000000 
0.001000010, 0.000000 
0.001000012, 0.000001 
0.001000014, 0.000001 
0.001000016, 0.000001 
0.001000018, 0.000002 
0.001000020, 0.000003 
0.001000022, 0.000005 
0.001000024, 0.000007 
0.001000026, 0.000010 
0.001000028, 0.000015 
0.001000032, 0.000032 
0.001000034, 0.000045 
0.001000036, 0.000064 
0.001000038, 0.000091 
0.001000040, 0.000127 
0.001000042, 0.000177 
0.001000044, 0.000244 
0.001000046, 0.000335 
0.001000048, 0.000456 
0.001000050, 0.000616 
0.001000052, 0.000827 
0.001000054, 0.001102 
0.001000056, 0.001458 
0.001000058, 0.001915 
0.001000062, 0.003234 
0.001000064, 0.004156 
0.001000066, 0.005302 
0.001000068, 0.006714 
0.001000070, 0.008439 
0.001000072, 0.010528 
0.001000074, 0.013036 
0.001000076, 0.016018 
0.001000078, 0.019531 
0.001000080, 0.023631 
0.001000082, 0.028370 
0.001000084, 0.033790 
0.001000086, 0.039925 
0.001000088, 0.046795 
0.001000090, 0.054401 
0.001000092, 1.499200 
0.001000094, 1.499200 
0.001000096, 1.499200 
0.001000098, 1.499200 
0.001000100, 1.499200 
0.001000102, 1.499200 
0.001000104, 1.499200 
0.001000106, 1.499200 
0.001000108, 1.499200 
0.001000110, 1.499200 
0.001000112, 1.499200 
0.001000114, 1.499200 
0.001000116, 1.499200 
0.001000118, 1.499200 
0.001000124, 1.499200 
0.001000128, 2.968600 
0.001000130, 5.289200 
0.001000132, 10.036000 
0.001000134, 19.746000 
0.001000136, 39.603000 
0.001000138, 80.190000 
0.001000140, 163.070000 
0.001000142, 332.010000 
0.001000144, 675.020000 
0.001000146, 1365.900000 
0.001000148, 2735.100000 
0.001000150, 5359.900000 
0.001000152, 10062.000000 
0.001000154, 17397.000000 
0.001000156, 25934.000000 
0.001000158, 30479.000000 
0.001000160, 28922.000000 
0.001000162, 26059.000000 
0.001000164, 22768.000000 
0.001000166, 19499.000000 
0.001000168, 16470.000000 
0.001000170, 13768.000000 
0.001000172, 11418.000000 
0.001000174, 9406.900000 
0.001000176, 7707.600000 
0.001000178, 5463.600000 
0.001000180, 5987.700000 
0.001000182, 6434.300000 
0.001000184, 6792.900000 
0.001000186, 7056.500000 
0.001000188, 7222.000000 
0.001000190, 7289.400000 
0.001000192, 7262.300000 
0.001000194, 7146.700000 
0.001000196, 6951.000000 
0.001000198, 6685.300000 
0.001000200, 6360.900000 
0.001000202, 5989.800000 
0.001000204, 5584.000000 
0.001000206, 5155.200000 
0.001000208, 4714.300000 
0.001000210, 4271.400000 
0.001000212, 3835.300000 
0.001000214, 3413.200000 
0.001000216, 3011.300000 
0.001000218, 2634.000000 
0.001000220, 2284.700000 
0.001000222, 1965.400000 
0.001000224, 1676.900000 
0.001000226, 1419.200000 
0.001000228, 1191.600000 
0.001000230, 992.570000 
0.001000232, 820.360000 
0.001000234, 672.800000 
0.001000236, 547.550000 
0.001000238, 442.240000 
0.001000246, 174.570000 
0.001000248, 135.830000 
0.001000250, 104.920000 
0.001000256, 46.286000 
0.001000258, 34.732000 
0.001000260, 25.876000 
0.001000262, 19.142000 
0.001000264, 14.060000 
0.001000266, 10.254000 
